order_id,customer_id,product_name,quantity,unit_price,currency,order_date
ORD000670,CUST0285,27in Monitor,1.0,719.07,USD,2024/07/27
ORD000475,CUST0198,Office Chair,5.0,52.39,USD,10-06-2024
ORD000635,CUST0069,External SSD 1TB,1.0,1160.65,GBP,20/09/2024
ORD000837,CUST0259,External SSD 1TB,5.0,397.79,USD,2025-03-11
ORD000263,CUST0283,Noise Cancelling Headphones,2.0,451.16,AUD,2024-05-23
ORD000067,CUST0181,Wireless Mouse,1.0,1715.66,EUR,2024-04-17
ORD001789,CUST0157,Laptop Pro 15,3.0,284.02,AUD,30/09/2024
ORD001985,CUST0231,Standing Desk,1.0,297.93,INR,07/08/2024
ORD000871,CUST0093,Noise Cancelling Headphones,5.0,1731.04,USD,2024-10-31
ORD002031,CUST0303,Laptop Pro 15,3.0,61.53,USD,11-21-2024
ORD002613,CUST0032,Mechanical Keyboard,2.0,1333.29,INR,2024/06/08
ORD000864,CUST0335,Webcam HD,1.0,404.98,USD,2024/11/27
ORD000329,CUST0360,Noise Cancelling Headphones,1.0,1528.22,EUR,03-26-2024
ORD002757,CUST0264,Wireless Mouse,,1402.48,INR,2025-04-09
ORD002030,CUST0323,Standing Desk,1.0,135.03,USD,2025-02-01
ORD001612,CUST0171,Wireless Mouse,1.0,1519.99,INR,2024/01/07
ORD001109,CUST0385,Office Chair,2.0,121.39,INR,2024-01-14
ORD002355,CUST0177,Noise Cancelling Headphones,2.0,1596.96,GBP,2025-01-07
ORD002976,CUST0165,27in Monitor,5.0,1421.93,GBP,02-19-2025
ORD002542,CUST0195,Noise Cancelling Headphones,3.0,725.77,USD,05-11-2024
ORD002803,CUST0195,Office Chair,5.0,1092.8,INR,2025-01-30
ORD001221,CUST0174,Wireless Mouse,2.0,1597.72,AUD,2024-02-15
ORD001690,CUST0182,External SSD 1TB,2.0,202.38,INR,02-24-2024
ORD000261,CUST0167,Webcam HD,2.0,1545.66,USD,2024-07-24
ORD002497,CUST0092,Mechanical Keyboard,1.0,350.32,USD,2024-04-12
ORD001809,CUST0192,USB-C Hub,2.0,315.58,AUD,27/08/2024
ORD001363,CUST0045,Webcam HD,5.0,1774.23,INR,12-24-2024
ORD001044,CUST0049,Standing Desk,1.0,1485.92,GBP,2024-04-15
ORD000770,CUST0215,Office Chair,2.0,1137.01,USD,04-02-2024
ORD001626,CUST0252,Standing Desk,3.0,825.31,EUR,03/03/2024
ORD001706,CUST0334,Wireless Mouse,2.0,1178.09,GBP,2025-01-04
ORD002234,CUST0268,Webcam HD,2.0,622.8,GBP,2024-01-07
ORD001271,CUST0140,Laptop Pro 15,2.0,1481.47,USD,09/05/2025
ORD000755,CUST0059,External SSD 1TB,1.0,451.91,INR,15/04/2024
ORD002111,CUST0156,Standing Desk,1.0,1774.37,USD,2024-08-30
ORD000541,CUST0063,Wireless Mouse,3.0,822.1,AUD,2024-09-13
ORD002330,CUST0204,External SSD 1TB,2.0,97.5,INR,2025-04-12
ORD001606,CUST0182,Office Chair,3.0,1306.55,USD,2024-07-17
ORD002849,CUST0268,Webcam HD,2.0,1577.61,GBP,2024-06-29
ORD001989,CUST0355,USB-C Hub,3.0,1256.42,USD,05-17-2024
ORD002106,CUST0007,USB-C Hub,1.0,,USD,29/09/2024
ORD000289,CUST0071,External SSD 1TB,5.0,1729.82,AUD,2024/07/26
ORD000227,CUST0311,Laptop Pro 15,1.0,414.15,GBP,03-03-2024
ORD001996,CUST0287,Standing Desk,1.0,1380.33,USD,2024-11-23
ORD000955,CUST0368,USB-C Hub,3.0,1383.67,EUR,2025-01-11
ORD001768,CUST0345,Standing Desk,1.0,526.87,INR,2024/03/13
ORD000545,CUST0111,Office Chair,3.0,1019.58,INR,2024-09-06
ORD002393,CUST0090,Office Chair,1.0,179.99,USD,04-12-2024
ORD001219,CUST0106,Wireless Mouse,1.0,825.44,EUR,2024/01/23
ORD001513,CUST0323,External SSD 1TB,2.0,1724.14,INR,2024-10-29
ORD002572,CUST0066,Webcam HD,1.0,608.62,USD,2024/04/10
ORD001199,CUST0073,USB-C Hub,2.0,1510.02,USD,2024/06/03
ORD001108,CUST0295,Mechanical Keyboard,1.0,1617.48,EUR,04-14-2025
ORD000689,CUST0259,Laptop Pro 15,1.0,1357.97,EUR,01-29-2025
ORD002078,CUST0136,Noise Cancelling Headphones,-1.0,559.77,INR,2024-06-14
ORD001953,CUST0008,Office Chair,3.0,1405.58,USD,2024-10-22
ORD002085,CUST0017,Webcam HD,5.0,1519.97,GBP,02-22-2025
ORD001163,CUST0063,Standing Desk,2.0,242.17,USD,2025/02/05
ORD000127,CUST0363,Noise Cancelling Headphones,1.0,455.83,USD,2024/03/15
ORD002800,CUST0307,Office Chair,1.0,1463.01,USD,2024/10/16
ORD002392,CUST0269,Office Chair,2.0,470.54,USD,2024/05/13
ORD002652,CUST0213,Standing Desk,1.0,847.95,USD,2025-04-17
ORD002096,CUST0221,External SSD 1TB,2.0,1732.98,USD,2024-04-06
ORD000349,CUST0150,Mechanical Keyboard,1.0,1688.48,USD,2024/02/02
ORD001767,CUST0005,27in Monitor,5.0,1006.59,GBP,2024/03/31
ORD001438,CUST0110,Noise Cancelling Headphones,3.0,552.89,EUR,2024-11-10
ORD000332,CUST0203,Mechanical Keyboard,3.0,751.31,INR,06-06-2024
ORD000157,CUST0013,External SSD 1TB,1.0,766.72,EUR,07/08/2024
ORD001338,CUST0331,Office Chair,5.0,1735.0,USD,2025/04/01
ORD002961,CUST0239,Laptop Pro 15,3.0,215.2,USD,2024/02/16
ORD001514,CUST0327,External SSD 1TB,5.0,1666.36,USD,04-28-2025
ORD001655,CUST0227,Mechanical Keyboard,1.0,1404.72,EUR,25/04/2024
ORD001511,CUST0212,Mechanical Keyboard,1.0,1346.37,USD,03-02-2024
ORD000088,CUST0053,Noise Cancelling Headphones,2.0,,EUR,2025/05/10
ORD000043,CUST0191,Mechanical Keyboard,5.0,1151.16,INR,2024/06/12
ORD000164,CUST0282,Wireless Mouse,2.0,539.34,USD,2024-11-16
ORD001989,CUST0355,USB-C Hub,3.0,1256.42,USD,05-17-2024
ORD001630,CUST0182,Standing Desk,1.0,728.08,USD,14/05/2025
ORD002366,CUST0054,Webcam HD,1.0,661.55,EUR,02/10/2024
ORD000006,CUST0196,Noise Cancelling Headphones,2.0,1209.19,EUR,2025/01/09
ORD001818,CUST0194,Office Chair,2.0,1247.19,AUD,01-13-2024
ORD001281,CUST0295,Standing Desk,5.0,29.31,AUD,2024/01/08
ORD001887,,27in Monitor,1.0,1731.38,EUR,06/05/2024
ORD002216,CUST0212,Mechanical Keyboard,2.0,631.82,USD,2024/07/10
ORD001928,CUST0155,Standing Desk,1.0,1027.95,USD,20/05/2024
ORD000022,CUST0184,External SSD 1TB,3.0,,EUR,03-26-2024
ORD000753,CUST0101,Office Chair,1.0,546.5,EUR,2024/07/11
ORD000776,CUST0077,Noise Cancelling Headphones,2.0,364.77,USD,2024-12-07
ORD002447,CUST0021,USB-C Hub,3.0,389.29,USD,2024/11/30
ORD002559,CUST0232,Webcam HD,3.0,1301.57,INR,03-20-2024
ORD000992,CUST0196,27in Monitor,1.0,1461.97,AUD,2025/03/29
ORD001023,CUST0319,Laptop Pro 15,1.0,1412.34,EUR,03/08/2024
ORD002358,CUST0055,Standing Desk,1.0,830.06,INR,2025/01/02
ORD001583,CUST0368,Mechanical Keyboard,2.0,1573.81,GBP,2024/08/11
ORD001373,CUST0058,Noise Cancelling Headphones,2.0,1276.87,AUD,2024/09/20
ORD002002,CUST0346,Office Chair,1.0,1094.16,GBP,29/07/2024
ORD000922,CUST0081,External SSD 1TB,1.0,16.97,GBP,2024/03/21
ORD000336,CUST0150,Standing Desk,3.0,410.73,INR,2025-03-16
ORD000214,CUST0358,Noise Cancelling Headphones,1.0,570.05,INR,2024-03-29
ORD000662,CUST0161,Webcam HD,1.0,1560.38,INR,2024-05-22
ORD000679,CUST0075,Laptop Pro 15,2.0,660.64,GBP,05/11/2024
ORD002707,CUST0104,Standing Desk,2.0,1285.84,AUD,2025/01/09
ORD002009,CUST0001,Wireless Mouse,3.0,676.59,EUR,11-11-2024
ORD001319,CUST0354,Noise Cancelling Headphones,2.0,130.52,USD,2024-03-05
ORD001973,CUST0270,Office Chair,2.0,402.38,GBP,02-12-2025
ORD000179,CUST0344,Laptop Pro 15,2.0,525.04,EUR,09-17-2024
ORD002527,CUST0098,Mechanical Keyboard,3.0,1345.92,USD,2024-12-08
ORD000608,CUST0358,Laptop Pro 15,1.0,1783.54,GBP,11-30-2024
ORD002871,CUST0201,External SSD 1TB,1.0,633.75,EUR,15/02/2025
ORD001207,CUST0188,Webcam HD,1.0,1367.11,USD,04/09/2024
ORD002566,CUST0235,Laptop Pro 15,2.0,656.48,USD,01/05/2025
ORD002014,CUST0004,Wireless Mouse,1.0,,GBP,03/04/2025
ORD002703,CUST0370,Webcam HD,5.0,588.06,EUR,2024/03/13
ORD000923,CUST0394,Noise Cancelling Headphones,1.0,198.46,USD,04-14-2025
ORD000060,CUST0321,Mechanical Keyboard,3.0,437.13,USD,2024-01-01
ORD000248,CUST0380,Noise Cancelling Headphones,5.0,1479.11,USD,05-16-2024
ORD002945,CUST0192,Wireless Mouse,1.0,1721.68,EUR,2024-08-02
ORD000304,CUST0011,Wireless Mouse,2.0,281.13,USD,2024-06-23
ORD000288,CUST0252,27in Monitor,1.0,1248.61,USD,11-28-2024
ORD001673,CUST0369,USB-C Hub,-1.0,297.88,USD,2025/04/05
ORD001932,CUST0080,Wireless Mouse,5.0,201.71,USD,07/01/2024
ORD000521,CUST0026,Mechanical Keyboard,5.0,1279.65,INR,2024/04/01
ORD001645,CUST0185,External SSD 1TB,3.0,440.6,USD,2025-01-12
ORD001521,CUST0044,Office Chair,1.0,711.0,AUD,2025-04-04
ORD001838,CUST0146,Noise Cancelling Headphones,2.0,1378.3,USD,2025/03/24
ORD001574,CUST0125,Standing Desk,2.0,685.46,INR,2024/09/18
ORD002521,CUST0095,USB-C Hub,2.0,374.35,USD,2024/02/19
ORD000700,CUST0305,Webcam HD,3.0,1704.79,USD,2024/01/05
ORD002896,CUST0200,USB-C Hub,1.0,187.2,INR,2024-03-02
ORD003000,CUST0025,Standing Desk,2.0,1776.88,GBP,10-28-2024
ORD002048,CUST0012,Noise Cancelling Headphones,2.0,1547.2,EUR,2024-07-20
ORD002456,CUST0045,Laptop Pro 15,3.0,41.78,INR,01-10-2025
ORD002628,CUST0378,Mechanical Keyboard,1.0,1297.45,GBP,2025/02/20
ORD002054,CUST0237,Office Chair,3.0,1085.9,USD,03-31-2024
ORD000404,CUST0343,Laptop Pro 15,2.0,,USD,2024/11/13
ORD000026,CUST0266,External SSD 1TB,5.0,885.28,USD,2025-02-02
ORD001395,CUST0278,Standing Desk,2.0,636.83,USD,07-15-2024
ORD001994,CUST0135,Mechanical Keyboard,2.0,435.87,EUR,03-07-2024
ORD002424,CUST0129,Office Chair,3.0,1598.85,AUD,2024-03-04
ORD001040,CUST0047,Mechanical Keyboard,1.0,1172.59,INR,23/03/2025
ORD002015,CUST0306,Wireless Mouse,2.0,795.19,AUD,2024/02/05
ORD000111,CUST0078,Standing Desk,2.0,461.18,USD,2025-02-14
ORD000046,CUST0127,USB-C Hub,5.0,1491.69,EUR,2024-02-03
ORD000220,CUST0189,Mechanical Keyboard,3.0,1290.63,USD,05-24-2024
ORD002754,CUST0313,Mechanical Keyboard,3.0,220.52,USD,05-10-2024
ORD001293,CUST0352,Wireless Mouse,1.0,,USD,2024/06/18
ORD000708,CUST0313,Mechanical Keyboard,2.0,478.73,USD,2024/04/06
ORD000243,CUST0096,27in Monitor,1.0,406.54,USD,11-20-2024
ORD002157,CUST0290,External SSD 1TB,5.0,814.68,USD,2025/01/13
ORD002693,CUST0359,Mechanical Keyboard,3.0,104.87,AUD,10-10-2024
ORD000317,CUST0250,27in Monitor,1.0,1117.11,INR,11-08-2024
ORD002426,CUST0320,USB-C Hub,3.0,,AUD,08-30-2024
ORD001896,CUST0052,Laptop Pro 15,,488.02,INR,2024-08-24
ORD002867,CUST0265,External SSD 1TB,3.0,1608.11,USD,05/06/2024
ORD001426,CUST0220,Noise Cancelling Headphones,3.0,867.12,INR,2025-05-11
ORD000002,CUST0186,Standing Desk,1.0,169.84,EUR,2025/01/27
ORD000004,CUST0045,Webcam HD,1.0,1677.2,USD,08/09/2024
ORD002701,CUST0030,Standing Desk,3.0,998.29,INR,10/06/2024
ORD001185,CUST0205,Noise Cancelling Headphones,1.0,304.06,GBP,2024/04/25
ORD002536,CUST0207,27in Monitor,5.0,1261.44,EUR,07-19-2024
ORD001088,CUST0298,Webcam HD,1.0,252.59,AUD,2024-05-24
ORD000626,CUST0182,Mechanical Keyboard,2.0,1044.67,USD,06/05/2025
ORD002401,CUST0343,Standing Desk,1.0,1378.98,EUR,11-02-2024
ORD000437,CUST0033,Mechanical Keyboard,1.0,216.03,AUD,12-21-2024
ORD002082,CUST0014,27in Monitor,2.0,147.07,INR,06-04-2024
ORD001907,CUST0380,Standing Desk,1.0,1330.72,USD,2024/01/06
ORD001213,CUST0179,Office Chair,1.0,340.92,AUD,2025/03/19
ORD000913,CUST0337,Standing Desk,1.0,1134.27,EUR,2024-12-16
ORD002898,CUST0063,Standing Desk,5.0,990.26,GBP,2024-09-30
ORD002769,CUST0236,27in Monitor,1.0,726.96,USD,12-05-2024
ORD001780,CUST0095,Laptop Pro 15,2.0,33.81,GBP,12-03-2024
ORD000450,CUST0323,Webcam HD,1.0,1779.04,GBP,11-26-2024
ORD001793,CUST0192,Standing Desk,1.0,1706.64,GBP,2025-01-08
ORD000699,CUST0061,Webcam HD,1.0,1497.11,INR,01-05-2024
ORD002875,CUST0200,Standing Desk,1.0,1694.42,INR,02-14-2025
ORD000032,CUST0037,Webcam HD,3.0,33.89,INR,01-01-2025
ORD000769,CUST0218,Office Chair,3.0,1133.68,INR,2024-08-13
ORD000396,CUST0170,Office Chair,5.0,118.17,EUR,25/11/2024
ORD002584,CUST0329,27in Monitor,3.0,1319.2,INR,02-07-2025
ORD002120,CUST0059,USB-C Hub,1.0,297.67,USD,2025/04/16
ORD000315,CUST0178,Laptop Pro 15,2.0,879.88,GBP,02-16-2024
ORD002997,CUST0119,Wireless Mouse,1.0,815.45,GBP,04-14-2025
ORD001611,CUST0073,Office Chair,2.0,458.37,USD,08/05/2025
ORD001812,CUST0192,Office Chair,2.0,965.42,EUR,2024/12/06
ORD001923,CUST0286,USB-C Hub,1.0,663.53,INR,2024-10-08
ORD002514,CUST0016,Laptop Pro 15,1.0,1113.4,GBP,2024-05-30
ORD000501,CUST0031,Laptop Pro 15,2.0,1407.37,EUR,2024/06/27
ORD000267,CUST0364,External SSD 1TB,3.0,535.04,GBP,2024/10/17
ORD000732,CUST0309,Office Chair,2.0,1394.32,USD,07-08-2024
ORD002749,CUST0150,Webcam HD,1.0,1445.16,AUD,09/04/2024
ORD000028,CUST0065,27in Monitor,2.0,1701.03,USD,2025-04-26
ORD000273,CUST0299,Laptop Pro 15,5.0,1727.16,USD,10-21-2024
ORD000229,CUST0220,Office Chair,1.0,1471.28,USD,01-26-2024
ORD001559,CUST0053,Wireless Mouse,1.0,867.24,USD,23/08/2024
ORD002848,CUST0301,Laptop Pro 15,2.0,1140.07,USD,2024-04-09
ORD000772,CUST0075,Standing Desk,5.0,222.38,EUR,2024/04/03
ORD000976,CUST0380,Wireless Mouse,3.0,857.07,USD,2024/06/21
ORD002773,,Wireless Mouse,1.0,1723.46,USD,04-22-2024
ORD002153,CUST0072,Noise Cancelling Headphones,1.0,1554.91,USD,2025-05-05
ORD001956,CUST0227,Office Chair,5.0,1577.63,USD,2024-11-11
ORD000210,CUST0219,USB-C Hub,2.0,1370.9,EUR,2025-04-17
ORD001937,CUST0203,Laptop Pro 15,2.0,117.04,AUD,2024-07-03
ORD001935,CUST0007,Noise Cancelling Headphones,1.0,585.21,GBP,20/03/2025
ORD001845,CUST0066,Standing Desk,2.0,287.94,INR,03-26-2024
ORD000300,CUST0337,Laptop Pro 15,3.0,1111.84,USD,2024/09/21
ORD000709,CUST0051,USB-C Hub,1.0,1462.97,INR,2024-06-16
ORD001936,CUST0120,Mechanical Keyboard,1.0,188.1,USD,02-19-2024
ORD000636,CUST0342,Laptop Pro 15,2.0,1330.67,AUD,03-11-2025
ORD000241,CUST0135,External SSD 1TB,2.0,246.37,USD,2024-01-19
ORD002347,CUST0368,USB-C Hub,1.0,1198.49,EUR,2024-12-22
ORD001750,CUST0380,Standing Desk,2.0,1069.7,GBP,23/02/2024
ORD000945,CUST0167,Noise Cancelling Headphones,1.0,1783.61,USD,25/04/2024
ORD002775,CUST0305,Office Chair,1.0,1639.87,EUR,01/11/2024
ORD001398,CUST0047,Office Chair,1.0,16.39,INR,2024/10/24
ORD002886,CUST0222,Webcam HD,3.0,316.39,USD,2025-03-25
ORD002427,CUST0268,Laptop Pro 15,2.0,1005.96,AUD,2024-09-08
ORD001644,CUST0027,Wireless Mouse,3.0,1580.14,INR,31/05/2024
ORD000573,CUST0099,27in Monitor,1.0,253.16,INR,2025-02-25
ORD002644,CUST0346,Laptop Pro 15,2.0,602.75,AUD,10/05/2025
ORD000212,CUST0165,Laptop Pro 15,1.0,790.0,EUR,14/04/2025
ORD001681,CUST0118,Wireless Mouse,2.0,1571.99,USD,2025/02/06
ORD000500,CUST0188,USB-C Hub,,235.88,AUD,2024-01-18
ORD002545,CUST0071,USB-C Hub,2.0,1461.73,INR,2024-06-21
ORD001005,CUST0002,Webcam HD,5.0,1507.04,USD,09-08-2024
ORD002283,CUST0346,Wireless Mouse,1.0,1648.8,AUD,2024/09/08
ORD001607,CUST0118,USB-C Hub,1.0,1493.33,USD,2024/09/06
ORD000534,CUST0079,Standing Desk,2.0,1485.69,EUR,10/07/2024
ORD001546,CUST0006,Office Chair,1.0,690.15,USD,12-30-2024
ORD000659,CUST0231,Mechanical Keyboard,1.0,1336.7,EUR,2024-03-23
ORD002758,CUST0305,Mechanical Keyboard,1.0,382.1,INR,07-16-2024
ORD002503,CUST0277,Webcam HD,2.0,671.98,USD,2024-01-04
ORD000269,CUST0056,Laptop Pro 15,1.0,780.64,INR,2024-11-02
ORD001526,CUST0209,27in Monitor,2.0,1186.33,GBP,14/04/2025
ORD000228,CUST0250,Laptop Pro 15,2.0,676.57,AUD,2025/04/21
ORD002770,CUST0161,27in Monitor,1.0,1264.8,EUR,11/04/2025
ORD001801,CUST0368,Webcam HD,5.0,,EUR,2025/01/21
ORD000931,CUST0352,Laptop Pro 15,2.0,443.15,INR,27/05/2024
ORD002523,CUST0070,27in Monitor,3.0,1533.27,EUR,2025/05/05
ORD002087,CUST0391,Noise Cancelling Headphones,2.0,430.21,USD,05-17-2024
ORD000889,CUST0136,27in Monitor,2.0,114.0,EUR,2025-01-29
ORD002605,CUST0055,Laptop Pro 15,2.0,1657.83,USD,02-11-2024
ORD002207,CUST0029,Webcam HD,2.0,617.1,USD,2024/03/10
ORD000745,CUST0175,Office Chair,2.0,392.48,USD,03-20-2024
ORD001024,CUST0054,Noise Cancelling Headphones,1.0,615.8,EUR,2025-05-07
ORD000151,CUST0012,USB-C Hub,2.0,1055.48,EUR,06/01/2025
ORD002419,CUST0014,External SSD 1TB,3.0,761.27,USD,2024-01-07
ORD002466,CUST0363,Office Chair,3.0,1186.18,EUR,2024-08-04
ORD000609,CUST0220,Standing Desk,1.0,1369.58,USD,08-02-2024
ORD000897,CUST0006,Mechanical Keyboard,1.0,1079.08,AUD,2024/03/19
ORD002364,CUST0048,Laptop Pro 15,2.0,1723.18,EUR,2024/09/18
ORD001379,CUST0363,USB-C Hub,2.0,111.41,INR,12-23-2024
ORD000898,CUST0228,Webcam HD,1.0,700.32,INR,2024/09/13
ORD001623,CUST0274,Mechanical Keyboard,1.0,474.67,EUR,2025/04/14
ORD002101,CUST0055,Laptop Pro 15,1.0,1048.97,GBP,2024/10/10
ORD001719,CUST0056,Standing Desk,1.0,1653.39,EUR,2025-01-06
ORD002500,CUST0275,Mechanical Keyboard,1.0,1202.58,USD,2024-03-11
ORD002451,CUST0176,27in Monitor,5.0,1567.19,AUD,23/01/2025
ORD001641,CUST0389,External SSD 1TB,2.0,1174.88,USD,2025/04/28
ORD002748,CUST0382,Standing Desk,2.0,1302.02,USD,2024-02-13
ORD001367,CUST0289,Standing Desk,2.0,384.84,USD,08-26-2024
ORD000192,CUST0077,USB-C Hub,2.0,1311.52,INR,14/06/2024
ORD002522,CUST0243,USB-C Hub,1.0,363.8,EUR,05-01-2024
ORD002962,CUST0187,Laptop Pro 15,5.0,48.13,EUR,08/09/2024
ORD002735,CUST0350,USB-C Hub,3.0,1203.66,USD,05-17-2024
ORD000677,CUST0371,Laptop Pro 15,5.0,923.09,INR,02-27-2025
ORD002805,CUST0096,Office Chair,2.0,1782.61,AUD,2024-02-16
ORD001876,CUST0279,Mechanical Keyboard,1.0,1232.76,INR,30/04/2024
ORD000826,CUST0361,Noise Cancelling Headphones,1.0,670.54,AUD,2024-01-12
ORD001890,CUST0087,Laptop Pro 15,2.0,49.85,USD,2025-01-13
ORD001693,CUST0037,Webcam HD,2.0,454.43,USD,04-04-2024
ORD000165,CUST0126,Office Chair,3.0,321.47,INR,14/04/2025
ORD001010,CUST0334,Office Chair,1.0,591.62,GBP,2024/06/05
ORD001460,,Standing Desk,1.0,233.08,USD,02-01-2024
ORD002144,CUST0357,Office Chair,1.0,,EUR,2024/12/28
ORD002907,CUST0340,Webcam HD,2.0,165.23,USD,2025-04-04
ORD001475,CUST0005,Mechanical Keyboard,1.0,976.28,INR,2025/03/03
ORD002681,CUST0217,Wireless Mouse,1.0,600.33,EUR,03-14-2025
ORD000865,CUST0380,Laptop Pro 15,3.0,722.05,INR,2024-12-31
ORD001160,,Webcam HD,5.0,513.28,USD,2024/04/30
ORD000679,CUST0075,Laptop Pro 15,2.0,660.64,GBP,05/11/2024
ORD001326,CUST0358,Noise Cancelling Headphones,5.0,1581.66,INR,29/12/2024
ORD001980,CUST0251,Mechanical Keyboard,3.0,457.51,EUR,03-24-2025
ORD002444,,Office Chair,2.0,459.89,USD,2024/08/21
ORD002252,CUST0339,Office Chair,5.0,1577.75,USD,07-19-2024
ORD001046,CUST0303,Laptop Pro 15,-1.0,1619.4,USD,2024/05/08
ORD002824,CUST0121,Webcam HD,1.0,969.87,INR,2024-01-19
ORD001295,CUST0124,External SSD 1TB,2.0,963.01,EUR,2025-01-21
ORD000872,CUST0244,USB-C Hub,1.0,907.45,USD,11/01/2024
ORD001795,CUST0127,Noise Cancelling Headphones,1.0,778.74,USD,2024-12-03
ORD000915,CUST0351,Wireless Mouse,2.0,1319.12,AUD,01/07/2024
ORD001656,CUST0241,Noise Cancelling Headphones,2.0,1484.67,INR,2024-08-01
ORD002712,CUST0291,Standing Desk,3.0,461.33,USD,20/03/2024
ORD001828,CUST0064,Laptop Pro 15,5.0,1041.75,GBP,25/02/2024
ORD002874,CUST0225,27in Monitor,5.0,,AUD,2024-11-27
ORD002187,CUST0271,Noise Cancelling Headphones,2.0,1170.59,INR,11-30-2024
ORD000738,CUST0080,Noise Cancelling Headphones,5.0,187.64,USD,25/04/2025
ORD000191,CUST0370,27in Monitor,1.0,1448.15,USD,07-27-2024
ORD001445,CUST0124,USB-C Hub,1.0,944.5,USD,2025/01/16
ORD001518,CUST0045,External SSD 1TB,1.0,117.72,AUD,03-02-2025
ORD000433,CUST0032,External SSD 1TB,5.0,1658.73,GBP,2024-06-22
ORD002895,CUST0218,Webcam HD,,1535.18,GBP,2024-03-13
ORD001431,CUST0268,27in Monitor,1.0,1007.12,GBP,2024-01-24
ORD000014,CUST0044,Standing Desk,5.0,858.1,INR,2025-01-31
ORD002008,CUST0069,USB-C Hub,1.0,237.81,USD,20/03/2024
ORD001608,CUST0198,27in Monitor,5.0,750.98,USD,2024/12/12
ORD001633,CUST0082,Office Chair,3.0,425.23,GBP,2024-08-11
ORD000608,CUST0358,Laptop Pro 15,1.0,1783.54,GBP,11-30-2024
ORD002270,CUST0306,Office Chair,3.0,1375.8,GBP,24/02/2025
ORD002643,CUST0350,Noise Cancelling Headphones,5.0,1435.25,GBP,03-17-2024
ORD002585,CUST0337,USB-C Hub,1.0,237.37,USD,07-20-2024
ORD001072,CUST0382,USB-C Hub,3.0,1667.66,USD,2024-04-11
ORD001547,CUST0056,External SSD 1TB,3.0,241.79,USD,24/12/2024
ORD000204,CUST0353,Webcam HD,5.0,1648.02,EUR,2025-03-21
ORD001447,CUST0035,27in Monitor,2.0,548.85,EUR,2025-01-09
ORD000650,CUST0344,USB-C Hub,2.0,508.78,AUD,2024/03/25
ORD000892,CUST0135,Standing Desk,1.0,1021.44,GBP,05/12/2024
ORD002210,CUST0336,Noise Cancelling Headphones,2.0,1767.41,USD,2024-03-29
ORD001346,CUST0374,Mechanical Keyboard,1.0,260.81,USD,05-10-2025
ORD001846,CUST0330,Laptop Pro 15,1.0,1117.2,INR,01-13-2025
ORD002508,CUST0124,Laptop Pro 15,1.0,734.98,INR,04/06/2024
ORD000004,CUST0045,Webcam HD,1.0,1677.2,USD,08/09/2024
ORD002977,CUST0173,Noise Cancelling Headphones,1.0,1069.26,USD,2024/02/29
ORD002845,CUST0228,Mechanical Keyboard,1.0,161.83,USD,21/07/2024
ORD000372,CUST0254,External SSD 1TB,2.0,1790.89,AUD,06-14-2024
ORD000928,CUST0164,Mechanical Keyboard,1.0,397.59,INR,04-29-2024
ORD000528,CUST0323,Webcam HD,2.0,425.46,USD,10-25-2024
ORD000069,CUST0011,USB-C Hub,,1337.05,USD,2025/03/28
ORD000586,CUST0149,External SSD 1TB,3.0,728.55,EUR,2024-12-27
ORD000045,CUST0323,27in Monitor,1.0,1237.55,INR,2024/11/05
ORD001826,CUST0315,Noise Cancelling Headphones,3.0,407.84,USD,20/12/2024
ORD000949,CUST0068,Mechanical Keyboard,2.0,261.47,USD,2024-05-16
ORD000098,CUST0140,Laptop Pro 15,2.0,1781.44,USD,2024/10/10
ORD000610,CUST0049,27in Monitor,3.0,1146.79,AUD,17/04/2024
ORD002556,CUST0303,External SSD 1TB,2.0,1459.4,GBP,2024-05-01
ORD002104,CUST0063,Noise Cancelling Headphones,2.0,337.53,EUR,2024/02/02
ORD000144,CUST0273,Mechanical Keyboard,,748.23,AUD,2024/06/20
ORD002764,CUST0085,Mechanical Keyboard,3.0,1466.56,EUR,2024-03-19
ORD000384,CUST0165,Office Chair,1.0,883.13,INR,18/05/2024
ORD000100,CUST0122,Wireless Mouse,2.0,1676.42,EUR,03-19-2025
ORD002620,CUST0075,Office Chair,5.0,1310.82,USD,07-07-2024
ORD001908,CUST0356,Webcam HD,2.0,1203.42,USD,02-25-2024
ORD001231,CUST0009,USB-C Hub,2.0,100.58,AUD,11-16-2024
ORD000190,CUST0113,Noise Cancelling Headphones,5.0,1239.74,USD,08-30-2024
ORD001123,CUST0066,Wireless Mouse,2.0,203.14,AUD,08-26-2024
ORD002835,CUST0280,Mechanical Keyboard,5.0,865.44,GBP,2024/12/16
ORD001541,CUST0124,Webcam HD,2.0,732.09,EUR,2025/03/06
ORD000627,CUST0045,Mechanical Keyboard,3.0,61.8,USD,2025-03-10
ORD002661,CUST0369,Laptop Pro 15,3.0,838.09,USD,05-24-2024
ORD000073,CUST0258,Noise Cancelling Headphones,2.0,728.02,USD,03/03/2025
ORD002604,CUST0021,Webcam HD,2.0,1711.9,INR,12-17-2024
ORD001394,CUST0250,Wireless Mouse,2.0,841.48,INR,2025/03/26
ORD000401,CUST0351,Webcam HD,1.0,1233.67,AUD,2024/10/25
ORD002203,CUST0288,Noise Cancelling Headphones,1.0,645.03,INR,06/02/2025
ORD002498,CUST0043,USB-C Hub,3.0,291.02,EUR,03-26-2025
